PropertyPath;ElementID;ElementName;ElementAdmin;AssociateElementID;CategoryID;Unit;LowerLimit;UpperLimit;ReadMaskingLevel;WriteMaskingLevel;Description;VID
AirBlowTempControlModule.AirBlowSystemFile.AirBlowSpeed;13;AirBlowSpeed;UNKNOWN;;20006;;0;0;0;0;AirBlowSpeed;0
AirBlowTempControlModule.AirBlowSystemFile.CleaningDistance;14;CleaningDistance;UNKNOWN;;20006;;0;0;0;0;CleaningDistance;0
AirBlowTempControlModule.AirBlowSystemFile.StartPos.T;15;T;UNKNOWN;;20006;;0;0;0;0;T;0
AirBlowTempControlModule.AirBlowSystemFile.StartPos.X;16;X;UNKNOWN;;20006;;0;0;0;0;X;0
AirBlowTempControlModule.AirBlowSystemFile.StartPos.Y;17;Y;UNKNOWN;;20006;;0;0;0;0;Y;0
AirBlowTempControlModule.AirBlowSystemFile.StartPos.Z;18;Z;UNKNOWN;;20006;;0;0;0;0;Z;0
AirBlowWaferCleaningModule.AirBlowSystemFile.AirBlowAcc;19;AirBlowAcc;UNKNOWN;;20006;;0;0;0;0;AirBlowAcc;0
AirBlowWaferCleaningModule.AirBlowSystemFile.AirBlowCleaningType;20;AirBlowCleaningType;UNKNOWN;;20006;;0;0;0;0;AirBlowCleaningType;0
AirBlowWaferCleaningModule.AirBlowSystemFile.AirBlowOnProber;21;AirBlowOnProber;UNKNOWN;;20006;;0;0;0;0;AirBlowOnProber;0
AirBlowWaferCleaningModule.AirBlowSystemFile.AirBlowSpeed;22;AirBlowSpeed;UNKNOWN;;20006;;0;0;0;0;AirBlowSpeed;0
AirBlowWaferCleaningModule.AirBlowSystemFile.CleaningDistance;23;CleaningDistance;UNKNOWN;;20006;;0;0;0;0;CleaningDistance;0
AirBlowWaferCleaningModule.AirBlowSystemFile.StartPos.T;24;T;UNKNOWN;;20006;;0;0;0;0;T;0
AirBlowWaferCleaningModule.AirBlowSystemFile.StartPos.X;25;X;UNKNOWN;;20006;;0;0;0;0;X;0
AirBlowWaferCleaningModule.AirBlowSystemFile.StartPos.Y;26;Y;UNKNOWN;;20006;;0;0;0;0;Y;0
AirBlowWaferCleaningModule.AirBlowSystemFile.StartPos.Z;27;Z;UNKNOWN;;20006;;0;0;0;0;Z;0
AirCoolingModule.AirCoolingSystemFile.AirCoolingOnProber;28;AirCoolingOnProber;UNKNOWN;;;;0;0;0;0;AirCoolingOnProber;0
AutoTiltModule.AutoTiltSystemFile.TZ1LastPos;29;TZ1LastPos;UNKNOWN;;;;0;0;0;0;TZ1LastPos;0
AutoTiltModule.AutoTiltSystemFile.TZ1RefPos;30;TZ1RefPos;UNKNOWN;;;;0;0;0;0;TZ1RefPos;0
AutoTiltModule.AutoTiltSystemFile.TZ2LastPos;31;TZ2LastPos;UNKNOWN;;;;0;0;0;0;TZ2LastPos;0
AutoTiltModule.AutoTiltSystemFile.TZ2RefPos;32;TZ2RefPos;UNKNOWN;;;;0;0;0;0;TZ2RefPos;0
AutoTiltModule.AutoTiltSystemFile.TZ3LastPos;33;TZ3LastPos;UNKNOWN;;;;0;0;0;0;TZ3LastPos;0
AutoTiltModule.AutoTiltSystemFile.TZ3RefPos;34;TZ3RefPos;UNKNOWN;;;;0;0;0;0;TZ3RefPos;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[0].CameraChannel[0].BitValue;35;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[0].CameraChannel[0].DevIndex;36;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[0].CameraChannel[1].BitValue;37;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[0].CameraChannel[1].DevIndex;38;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[0].CameraChannel[2].BitValue;39;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[0].CameraChannel[2].DevIndex;40;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[0].CameraChannel[3].BitValue;41;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[0].CameraChannel[3].DevIndex;42;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[0].CLPortDescStr;43;CLPortDescStr;UNKNOWN;;10006;;0;0;-2;-2;CLPortDescStr;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[0].DataLoadPortDescStr;44;DataLoadPortDescStr;UNKNOWN;;10006;;0;0;-2;-2;DataLoadPortDescStr;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[0].ValuePortDescStr;45;ValuePortDescStr;UNKNOWN;;10006;;0;0;-2;-2;ValuePortDescStr;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[0].BitValue;46;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[0].DevIndex;47;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[1].BitValue;48;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[1].DevIndex;49;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[2].BitValue;50;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[2].DevIndex;51;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[3].BitValue;52;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[3].DevIndex;53;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[4].BitValue;54;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[4].DevIndex;55;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[5].BitValue;56;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[5].DevIndex;57;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[6].BitValue;58;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[6].DevIndex;59;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[7].BitValue;60;BitValue;UNKNOWN;;10006;;0;0;-2;-2;BitValue;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CameraChannel[7].DevIndex;61;DevIndex;UNKNOWN;;10006;;0;0;-2;-2;DevIndex;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].CLPortDescStr;62;CLPortDescStr;UNKNOWN;;10006;;0;0;-2;-2;CLPortDescStr;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].DataLoadPortDescStr;63;DataLoadPortDescStr;UNKNOWN;;10006;;0;0;-2;-2;DataLoadPortDescStr;0
CameraChannelAdmin.CameraChannelParameter.CameraChannelDescripter[1].ValuePortDescStr;64;ValuePortDescStr;UNKNOWN;;10006;;0;0;-2;-2;ValuePortDescStr;0
CardChangeModule.CardChangeSysParam.AddedPCDetectEXSensorOnPlate;65;AddedPCDetectEXSensorOnPlate;UNKNOWN;;20001;;0;0;0;0;AddedPCDetectEXSensorOnPlate;0
CardChangeModule.CardChangeSysParam.BlTubSynqNetControl;66;BlTubSynqNetControl;UNKNOWN;;20001;;0;0;0;0;BlTubSynqNetControl;0
CardChangeModule.CardChangeSysParam.BlZIFoutputMode;67;BlZIFoutputMode;UNKNOWN;;20001;;0;0;0;0;BlZIFoutputMode;0
CardChangeModule.CardChangeSysParam.CardCahngerAttached;68;CardCahngerAttached;UNKNOWN;;;;0;0;0;0;CardCahngerAttached;0
CardChangeModule.CardChangeSysParam.CardFocusParam.CheckDualPeak;10007235;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.CheckFlatness;10007234;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.CheckPotential;10007232;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.CheckThresholdFocusValue;10007233;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.DepthOfField;10007226;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.FlatnessThreshold;10007229;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.FocusingAxis;10007238;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.FocusingCam;10007236;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.FocusingROI;10007237;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.FocusingType;10007239;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.FocusMaxStep;10007224;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.FocusRange;10007225;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.FocusThreshold;10007228;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.OutFocusLimit;10007227;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.PeakRangeThreshold;10007230;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CardFocusParam.PotentialThreshold;10007231;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.CCSAccScale;69;CCSAccScale;UNKNOWN;;20001;;0;0;0;0;CCSAccScale;0
CardChangeModule.CardChangeSysParam.CCStageBackPos.T;70;T;UNKNOWN;;20001;;0;0;0;0;T;0
CardChangeModule.CardChangeSysParam.CCStageBackPos.X;71;X;UNKNOWN;;20001;;0;0;0;0;X;0
CardChangeModule.CardChangeSysParam.CCStageBackPos.Y;72;Y;UNKNOWN;;20001;;0;0;0;0;Y;0
CardChangeModule.CardChangeSysParam.CCStageBackPos.Z;73;Z;UNKNOWN;;20001;;0;0;0;0;Z;0
CardChangeModule.CardChangeSysParam.CCStageCarrierPos.T;74;T;UNKNOWN;;20001;;0;0;0;0;T;0
CardChangeModule.CardChangeSysParam.CCStageCarrierPos.X;75;X;UNKNOWN;;20001;;0;0;0;0;X;0
CardChangeModule.CardChangeSysParam.CCStageCarrierPos.Y;76;Y;UNKNOWN;;20001;;0;0;0;0;Y;0
CardChangeModule.CardChangeSysParam.CCStageCarrierPos.Z;77;Z;UNKNOWN;;20001;;0;0;0;0;Z;0
CardChangeModule.CardChangeSysParam.CCStageFrontDoor.T;78;T;UNKNOWN;;20001;;0;0;0;0;T;0
CardChangeModule.CardChangeSysParam.CCStageFrontDoor.X;79;X;UNKNOWN;;20001;;0;0;0;0;X;0
CardChangeModule.CardChangeSysParam.CCStageFrontDoor.Y;80;Y;UNKNOWN;;20001;;0;0;0;0;Y;0
CardChangeModule.CardChangeSysParam.CCStageFrontDoor.Z;81;Z;UNKNOWN;;20001;;0;0;0;0;Z;0
CardChangeModule.CardChangeSysParam.CCSVelScale;82;CCSVelScale;UNKNOWN;;20001;;0;0;0;0;CCSVelScale;0
CardChangeModule.CardChangeSysParam.CLAMPLock_Timeout;83;CLAMPLock_Timeout;UNKNOWN;;20001;;0;0;0;0;CLAMPLock_Timeout;0
CardChangeModule.CardChangeSysParam.CLPLKSEQTYPE;84;CLPLKSEQTYPE;UNKNOWN;;20001;;0;0;0;0;CLPLKSEQTYPE;0
CardChangeModule.CardChangeSysParam.ControllerType;85;ControllerType;UNKNOWN;;20001;;0;0;0;0;ControllerType;0
CardChangeModule.CardChangeSysParam.FrontDoorOpenSensorAttached;86;FrontDoorOpenSensorAttached;UNKNOWN;;20001;;0;0;0;0;FrontDoorOpenSensorAttached;0
CardChangeModule.CardChangeSysParam.ManipulatorType;87;ManipulatorType;UNKNOWN;;20001;;0;0;0;0;ManipulatorType;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.CheckDualPeak;10007251;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.CheckFlatness;10007250;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.CheckPotential;10007248;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.CheckThresholdFocusValue;10007249;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.DepthOfField;10007242;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.FlatnessThreshold;10007245;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.FocusingAxis;10007254;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.FocusingCam;10007252;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.FocusingROI;10007253;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.FocusingType;10007255;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.FocusMaxStep;10007240;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.FocusRange;10007241;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.FocusThreshold;10007244;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.OutFocusLimit;10007243;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.PeakRangeThreshold;10007246;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.PogoFocusParam.PotentialThreshold;10007247;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.CardChangeSysParam.SACCOffSetY;88;SACCOffSetY;UNKNOWN;;20001;;0;0;0;0;SACCOffSetY;0
CardChangeModule.CardChangeSysParam.TPLock_Timeout;89;TPLock_Timeout;UNKNOWN;;20001;;0;0;0;0;TPLock_Timeout;0
CardChangeModule.CardChangeSysParam.ZIFLock_Timeout;90;ZIFLock_Timeout;UNKNOWN;;20001;;0;0;0;0;ZIFLock_Timeout;0
CardChangeModule.CardChangeSysParam.ZIFSEQTYPE;91;ZIFSEQTYPE;UNKNOWN;;20001;;0;0;0;0;ZIFSEQTYPE;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[0].T;6584;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[0].X;6581;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[0].Y;6582;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[0].Z;6583;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[1].T;6588;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[1].X;6585;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[1].Y;6586;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[1].Z;6587;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[2].T;6592;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[2].X;6589;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[2].Y;6590;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[2].Z;6591;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[3].T;6596;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[3].X;6593;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[3].Y;6594;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CardChangeModule.GPCCObservationTempParam.PinCoordinate[3].Z;6595;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
CoordinateManager.StageCoords.ChuckCenter.T;95;Chuck Center Pos T;Tony;;10007;1/1000;-50000;50000;-2;-2;Chuck rotation center offset T;0
CoordinateManager.StageCoords.ChuckCenter.X;96;Chuck Center Pos X;Tony;;10007;micron;-200000;200000;0;0;Chuck rotation center offset X;0
CoordinateManager.StageCoords.ChuckCenter.Y;97;Chuck Center Pos Y;Tony;;10007;micron;-200000;600000;0;0;Chuck rotation center offset Y;0
CoordinateManager.StageCoords.ChuckCenter.Z;98;Chuck Center Pos Z;Tony;;10007;micron;-100000;100000;0;0;Chuck rotation center offset Z;0
CoordinateManager.StageCoords.ChuckLoadingPosition.T;99;Chuck Loading Pos T;Tony;;10015;1/1000;-50000;50000;-2;-2;Chuck loading position T;0
CoordinateManager.StageCoords.ChuckLoadingPosition.X;100;Chuck Loading Pos X;Tony;;10015;micron;-200000;200000;0;0;Chuck loading position X;0
CoordinateManager.StageCoords.ChuckLoadingPosition.Y;101;Chuck Loading Pos Y;Tony;;10015;micron;-200000;600000;0;0;Chuck loading position Y;0
CoordinateManager.StageCoords.ChuckLoadingPosition.Z;102;Chuck Loading Pos Z;Tony;;10015;micron;-100000;100000;0;0;Chuck loading position Z;0
CoordinateManager.StageCoords.CleanPadSWLimitNegative.T;103;Negative SW Limit T while NC;Ralph;;10015;1/1000;-50000;50000;-2;-2;SW Limit T while NC;0
CoordinateManager.StageCoords.CleanPadSWLimitNegative.X;104;Negative SW Limit X while NC;Ralph;;10015;micron;-200000;200000;-2;-2;SW Limit X while NC;0
CoordinateManager.StageCoords.CleanPadSWLimitNegative.Y;105;Negative SW Limit Y while NC;Ralph;;10015;micron;-200000;600000;0;0;SW limit position for Y direction while clean pad cleaning;0
CoordinateManager.StageCoords.CleanPadSWLimitNegative.Z;106;Negative SW Limit Z while NC;Ralph;;10015;micron;-100000;100000;-2;-2;SW Limit Z while NC;0
CoordinateManager.StageCoords.MachineSequareness;6643;Machine Sequareness;EMPTY;EMPTY;10015;EMPTY;0;0;0;0;Machine Sequareness;0
CoordinateManager.StageCoords.MarkEncPos.T;107;Mark Enc Pos T;Tony;;10015;1/1000;-50000;50000;-2;-2;T axis encoder position of mark;0
CoordinateManager.StageCoords.MarkEncPos.X;108;Mark Enc Pos X;Tony;;10015;micron;-200000;200000;0;0;X axis encoder position of mark;0
CoordinateManager.StageCoords.MarkEncPos.Y;109;Mark Enc Pos Y;Tony;;10015;micron;-200000;600000;0;0;Y axis encoder position of mark;0
CoordinateManager.StageCoords.MarkEncPos.Z;110;Mark Enc Pos Z;Tony;;10015;micron;-100000;100000;0;0;Z axis encoder position of mark;0
CoordinateManager.StageCoords.MarkPosInChuckCoord.T;111;Mark Pos T from Check Center;Tony;;10015;1/1000;-50000;50000;-2;-2;Position T of mark from chuck center;0
CoordinateManager.StageCoords.MarkPosInChuckCoord.X;112;Mark Pos X from Check Center;Tony;;10015;micron;-200000;200000;0;0;Position X of mark from chuck center;0
CoordinateManager.StageCoords.MarkPosInChuckCoord.Y;113;Mark Pos Y from Check Center;Tony;;10015;micron;-200000;600000;0;0;Position Y of mark from chuck center;0
CoordinateManager.StageCoords.MarkPosInChuckCoord.Z;114;Mark Pos Z from Check Center;Tony;;10015;micron;-100000;100000;0;0;Position Z of mark from chuck center;0
CoordinateManager.StageCoords.MarkPosInDiskPosCoord.T;115;MarkPosInDiskPosCoord.T;Ralph;;10015;1/1000;-50000;50000;-2;-2;Position T of clean pad center from mark;0
CoordinateManager.StageCoords.MarkPosInDiskPosCoord.X;116;MarkPosInDiskPosCoord.X;Ralph;;10015;micron;-200000;200000;0;0;Position X of clean pad center from mark;0
CoordinateManager.StageCoords.MarkPosInDiskPosCoord.Y;117;MarkPosInDiskPosCoord.Y;Ralph;;10015;micron;-200000;600000;0;0;Position Y of clean pad center from mark;0
CoordinateManager.StageCoords.MarkPosInDiskPosCoord.Z;118;MarkPosInDiskPosCoord.Z;Ralph;;10015;micron;-100000;100000;0;0;Position Z of clean pad center from mark;0
CoordinateManager.StageCoords.PHOffset.T;119;Pin High Cam Offset T;Tony;;10015;1/1000;-50000;50000;-2;-2;Position T of pin high camera from mark;0
CoordinateManager.StageCoords.PHOffset.X;120;Pin High Cam Offset X;Tony;C1,C3,C4,C7,C8;10015;micron;-200000;200000;0;0;Position X of pin high camera from mark;0
CoordinateManager.StageCoords.PHOffset.Y;121;Pin High Cam Offset Y;Tony;C1,C3,C4,C7,C8;10015;micron;-200000;600000;0;0;Position Y of pin high camera from mark;0
CoordinateManager.StageCoords.PHOffset.Z;122;Pin High Cam Offset Z;Tony;C1,C3,C4,C7,C8;10015;micron;-100000;100000;0;0;Position Z of pin high camera from mark;0
CoordinateManager.StageCoords.PinReg.PinRegMax;123;Pin Reg. Range Max;Gorden;;10015;micron;-500;-5000;0;0;Maximum registration range for probe card;0
CoordinateManager.StageCoords.PinReg.PinRegMin;124;Pin Reg. Range Min;Gorden;;10015;micron;-90000;-200000;0;0;Minimum registration range for probe card;0
CoordinateManager.StageCoords.PLCAMFromPH.T;125;Pin Low Cam Offset T;Tony;;10015;1/1000;-50000;50000;-2;-2;Position T of pin low camera from pin high camera;0
CoordinateManager.StageCoords.PLCAMFromPH.X;126;Pin Low Cam Offset X;Tony;;10015;micron;-200000;200000;0;0;Position X of pin high camera from pin high camera;0
CoordinateManager.StageCoords.PLCAMFromPH.Y;127;Pin Low Cam Offset Y;Tony;;10015;micron;-200000;600000;0;0;Position Y of pin high camera from pin high camera;0
CoordinateManager.StageCoords.PLCAMFromPH.Z;128;Pin Low Cam Offset Z;Tony;;10015;micron;-100000;100000;0;0;Position Z of pin high camera from pin high camera;0
