PropertyPath;ElementID;ElementName;ElementAdmin;AssociateElementID;CategoryID;Unit;LowerLimit;UpperLimit;ReadMaskingLevel;WriteMaskingLevel;Description;VID
AirBlowTempControlModule.AirBlowDeviceFile.CheckTempTimeofSeconds;16;CheckTempTimeofSeconds;??????;20700;;0;0;0;0;100;;0
AirBlowTempControlModule.AirBlowDeviceFile.ChuckCleaningAfterLoading;17;ChuckCleaningAfterLoading;??????;20700;;0;0;0;0;100;;0
AirBlowTempControlModule.AirBlowDeviceFile.ChuckCleaningAfterUnLoading;18;ChuckCleaningAfterUnLoading;??????;20700;;0;0;0;0;100;;0
AirBlowTempControlModule.AirBlowDeviceFile.ChuckCleaningBeforeLoading;19;ChuckCleaningBeforeLoading;??????;20700;;0;0;0;0;100;;0
AirBlowTempControlModule.AirBlowDeviceFile.ChuckCleaningBeforeUnLoading;20;ChuckCleaningBeforeUnLoading;??????;20700;;0;0;0;0;100;;0
AirBlowTempControlModule.AirBlowDeviceFile.CleaningCount;21;CleaningCount;??????;20700;;0;0;0;0;100;;0
AirBlowTempControlModule.AirBlowDeviceFile.CleaningTime;22;CleaningTime;??????;20700;;0;0;0;0;100;;0
AirBlowTempControlModule.AirBlowDeviceFile.TargetTemp;23;TargetTemp;??????;20701;;0;0;0;0;100;;0
AirBlowTempControlModule.AirBlowDeviceFile.TempOffsetLimit;24;TempOffsetLimit;??????;20701;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.AirBlowCleaningEnable;25;AirBlowCleaningEnable;??????;20701;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.AirBlowTempControlEnable;26;AirBlowTempControlEnable;??????;20701;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.CheckTempInjuryTimeOfSeconds;27;CheckTempInjuryTimeOfSeconds;??????;20701;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.CheckTempTimeofSeconds;28;CheckTempTimeofSeconds;??????;20701;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.ChuckCleaningAfterLoading;29;ChuckCleaningAfterLoading;??????;20701;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.ChuckCleaningAfterUnLoading;30;ChuckCleaningAfterUnLoading;??????;20701;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.ChuckCleaningBeforeLoading;31;ChuckCleaningBeforeLoading;??????;20702;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.ChuckCleaningBeforeUnLoading;32;ChuckCleaningBeforeUnLoading;??????;20702;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.CleaningCount;33;CleaningCount;??????;20702;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.CleaningTime;34;CleaningTime;??????;20702;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.TargetTemp;35;TargetTemp;??????;20702;;0;0;0;0;100;;0
AirBlowWaferCleaningModule.AirBlowDeviceFile.TempOffsetLimit;36;TempOffsetLimit;??????;20702;;0;0;0;0;100;;0
AirCoolingModule.AirCoolingDeviceFile.AirActivatingTime;37;AirActivatingTime;UNKNOWN;;;;0;0;0;0;AirActivatingTime;0
AirCoolingModule.AirCoolingDeviceFile.AirCoolingEnable;38;AirCoolingEnable;UNKNOWN;;;;0;0;0;0;AirCoolingEnable;0
AirCoolingModule.AirCoolingDeviceFile.AirDeActivatingTime;39;AirDeActivatingTime;UNKNOWN;;;;0;0;0;0;AirDeActivatingTime;0
AirCoolingModule.AirCoolingDeviceFile.TargetTemp;40;TargetTemp;UNKNOWN;;;;0;0;0;0;TargetTemp;0
AutoTiltModule.AutoTiltDeviceFile.PinAdjustEnable;41;??판 ??팅 기능 켜기/??기;??????;98;;0;0;0;0;100;;0
AutoTiltModule.AutoTiltDeviceFile.TiltIntPlaneMinMaxtol;42;TiltIntPlaneMinMaxtol;??????;98;micron;0;200;0;0;100;;0
AutoTiltModule.AutoTiltDeviceFile.TiltSkipAreaRatioX;43;TiltSkipAreaRatioX;UNKNOWN;;;;0;0;0;0;TiltSkipAreaRatioX;0
AutoTiltModule.AutoTiltDeviceFile.TiltSkipAreaRatioY;44;TiltSkipAreaRatioY;UNKNOWN;;;;0;0;0;0;TiltSkipAreaRatioY;0
BinManager.BinDeviceParam.BinInfos;1641;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.#LightValueParam.Type;608;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.#LightValueParam.Value;615;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.EdgeMovement;52;Set Edge Movement;Leina;;10011001;;0;0;0;0;Lot Set condition to execute EdgeDetection operation during operation.;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.CheckDualPeak;579;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.CheckFlatness;578;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.CheckPotential;87;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.CheckThresholdFocusValue;576;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.DepthOfField;49;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.FlatnessThreshold;84;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.FocusingAxis;600;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.FocusingCam;592;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.FocusingROI;599;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.FocusingType;601;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.FocusMaxStep;47;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.FocusRange;48;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.FocusThreshold;51;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.OutFocusLimit;50;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.PeakRangeThreshold;85;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.FocusParam.PotentialThreshold;86;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.gIntEdgeDetectProcTolerance;617;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.gIntEdgeDetectProcToleranceLoadingPos;631;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
EdgeStandard.WA_EdgeParam_Standard.gIntEdgeDetectProcToleranceRad;624;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
FileManager.FileManagerParam.TestIntParam;616;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
FoupOpModule.FoupManagerDeviceParameter.FoupDeviceParam[0].SubstrateSize;53;SubstrateSize;UNKNOWN;;;;0;0;0;0;SubstrateSize;0
FoupOpModule.FoupManagerDeviceParameter.FoupDeviceParam[0].SubstrateType;54;SubstrateType;UNKNOWN;;;;0;0;0;0;SubstrateType;0
FoupOpModule.FoupManagerDeviceParameter.FoupDeviceParam[1].SubstrateSize;20002095;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
FoupOpModule.FoupManagerDeviceParameter.FoupDeviceParam[1].SubstrateType;20002094;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
FoupOpModule.FoupManagerDeviceParameter.FoupDeviceParam[2].SubstrateSize;20002097;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
FoupOpModule.FoupManagerDeviceParameter.FoupDeviceParam[2].SubstrateType;20002096;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.ARMDevice[0].Label;20000950;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.ARMDevice[1].Label;20000951;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardARMDevice[0].Label;20002650;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[0].AllocateDeviceInfo.DeviceName;20002527;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[0].AllocateDeviceInfo.NotchAngle;20002528;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[0].AllocateDeviceInfo.OCRDirection;20002526;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[0].AllocateDeviceInfo.OCRMode;20002524;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[0].AllocateDeviceInfo.OCRType;20002525;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[0].AllocateDeviceInfo.Size;20002522;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[0].AllocateDeviceInfo.SlotNotchAngle;20002529;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[0].AllocateDeviceInfo.Type;20002521;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[0].AllocateDeviceInfo.WaferType;20002523;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[0].Label;20002520;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[1].AllocateDeviceInfo.DeviceName;20002537;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[1].AllocateDeviceInfo.NotchAngle;20002538;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[1].AllocateDeviceInfo.OCRDirection;20002536;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[1].AllocateDeviceInfo.OCRMode;20002534;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[1].AllocateDeviceInfo.OCRType;20002535;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[1].AllocateDeviceInfo.Size;20002532;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[1].AllocateDeviceInfo.SlotNotchAngle;20002539;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[1].AllocateDeviceInfo.Type;20002531;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[1].AllocateDeviceInfo.WaferType;20002533;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[1].Label;20002530;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[2].AllocateDeviceInfo.DeviceName;20002547;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[2].AllocateDeviceInfo.NotchAngle;20002548;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[2].AllocateDeviceInfo.OCRDirection;20002546;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[2].AllocateDeviceInfo.OCRMode;20002544;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[2].AllocateDeviceInfo.OCRType;20002545;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[2].AllocateDeviceInfo.Size;20002542;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[2].AllocateDeviceInfo.SlotNotchAngle;20002549;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[2].AllocateDeviceInfo.Type;20002541;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[2].AllocateDeviceInfo.WaferType;20002543;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[2].Label;20002540;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[3].AllocateDeviceInfo.DeviceName;20002557;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[3].AllocateDeviceInfo.NotchAngle;20002558;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[3].AllocateDeviceInfo.OCRDirection;20002556;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[3].AllocateDeviceInfo.OCRMode;20002554;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[3].AllocateDeviceInfo.OCRType;20002555;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[3].AllocateDeviceInfo.Size;20002552;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[3].AllocateDeviceInfo.SlotNotchAngle;20002559;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[3].AllocateDeviceInfo.Type;20002551;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[3].AllocateDeviceInfo.WaferType;20002553;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferDevice[3].Label;20002550;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[0].AllocateDeviceInfo.DeviceName;20002567;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[0].AllocateDeviceInfo.NotchAngle;20002568;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[0].AllocateDeviceInfo.OCRDirection;20002566;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[0].AllocateDeviceInfo.OCRMode;20002564;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[0].AllocateDeviceInfo.OCRType;20002565;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[0].AllocateDeviceInfo.Size;20002562;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[0].AllocateDeviceInfo.SlotNotchAngle;20002569;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[0].AllocateDeviceInfo.Type;20002561;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[0].AllocateDeviceInfo.WaferType;20002563;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[0].Label;20002560;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[1].AllocateDeviceInfo.DeviceName;20002577;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[1].AllocateDeviceInfo.NotchAngle;20002578;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[1].AllocateDeviceInfo.OCRDirection;20002576;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[1].AllocateDeviceInfo.OCRMode;20002574;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[1].AllocateDeviceInfo.OCRType;20002575;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[1].AllocateDeviceInfo.Size;20002572;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[1].AllocateDeviceInfo.SlotNotchAngle;20002579;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[1].AllocateDeviceInfo.Type;20002571;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[1].AllocateDeviceInfo.WaferType;20002573;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[1].Label;20002570;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[2].AllocateDeviceInfo.DeviceName;20002587;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[2].AllocateDeviceInfo.NotchAngle;20002588;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[2].AllocateDeviceInfo.OCRDirection;20002586;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[2].AllocateDeviceInfo.OCRMode;20002584;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[2].AllocateDeviceInfo.OCRType;20002585;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[2].AllocateDeviceInfo.Size;20002582;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[2].AllocateDeviceInfo.SlotNotchAngle;20002589;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[2].AllocateDeviceInfo.Type;20002581;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[2].AllocateDeviceInfo.WaferType;20002583;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[2].Label;20002580;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.DeviceName;20002597;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.NotchAngle;20002598;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.OCRDirection;20002596;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.OCRMode;20002594;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.OCRType;20002595;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
GP_LoaderController.LoaderDeviceParameter.CardBufferTrayDevice[3].AllocateDeviceInfo.Size;20002592;EMPTY;EMPTY;EMPTY;EMPTY;EMPTY;0;0;100;100;EMPTY;0
